,Unnamed: 0,Nombre de usuario,Usuario,Fecha,Texto,Sentimiento
3685,3685,Jaime Oyarzún M.,@JaimeAOM,2021-02-03,"Amo ver fotos de personas mayores vacunadas, no dejen de compartirlas! #YoMeVacuno #VacunaCOVID19",1
3686,3686,zmí.,@zmialazka,2021-02-03,"Que bueno que se vacunen pero dejen de hacer tanto show por favor, me tienen chato  ...  #YoMeVacuno",1
3687,3687,tuiteo poco,@menosigualmas,2021-02-03,"Si sabes de algún(a) adulto mayor que no tenga quien lo acompañe a vacunarse me avise... yo lo llevo y acompaño con mucho agrado!!!

#sanpedrodelapaz #Concepcion
#VacunaCOVID19 #YoMeVacuno",1
3688,3688,david andina,@daandina,2021-02-03," 1ª dosis vacuna Pfizer: dolor leve en sitio de punción.
 2ª dosis vacuna Pfizer: dolor leve en sitio de punción junto a sensación distérmica y leve malestar general de 24 horas de evolución.

La inmunidad generada sería “plena” a los 7-10 días de la 2ª dosis.

#YoMeVacuno",1
3689,3689,alucito :),@Alu_v1,2021-02-03,"Quiero al menos poder elegir, ni ahí con la vacuna China, quiero Pfizer #YoMeVacuno",1
3690,3690,Samuel Vera,@samuveral,2021-02-03,"#YoMeVacuno porque es la oportunidad de ver y disfrutar a mis hijos, nietos y bisnietos...",1
3691,3691,Klaudita,@klaudita37,2021-02-03,"Hay personas  que alegan por la vacuna 
 sino quiere no se vacune, pero  deje que el resto nos cuidemos  ,  crear neurosis  es que parece que  la tele le está haciendo  mal #YoMeVacuno   a penas me toque ahí estaré.",1
3692,3692,Carolina Cerda,@moscawareck,2021-02-03,"Mi tía abuela de 96 años que vive con mi familia fue la tercera .en vacunarse hoy temprano en Melipilla, le sacaron fotos, la grabaron y llegó feliz a la casa como toda una diva  
#YoMeVacuno #VacunaCOVID19",1
3693,3693,Alicia #Apruebo,@CorazonNortino,2021-02-03,"Tremendo show por la campaña #YoMeVacuno
más parece candidateo , lavado de imagen y propaganda electoral apoyados como siempre x la #PrensaBasura
#ElPeorGobiernoDeLaHistoria 
@ministeriosalud
 @DrEnriqueParis
 @pdazan
 
Ojalá que esta ""masividad"" no les explote en la cara #COVID19",1
3694,3694,Enrique Bizancio,@EBizancio,2021-02-03,"Con respeto lo digo no hable ni  se atribuya el liderazgo de una causa por otros, si no sabe el qué y el cómo, sobre todo si son personas.  #YoMeVacuno",1
3695,3695,Makarena Estrella P.,@MEstrellaPachec,2021-02-03,"Alguien más tiene apretado el 
 de gusto de ver como esta generación va feliz, responsable y esperanzadamente a vacunarse hoy!? Y al mismo tiempo tiene más rabia al pensar en esa otra generación de pasteles que impulsan a no hacerlo!? #YoMeVacuno",1
3696,3696,#GraciasMontillo,@DaleU_1927,2021-02-03,"Hola 
@rodolfocarter
 y 
@LavinJoaquin
, todos sabemos que tienen las mejores intenciones para la inoculacion #YoMeVacuno, pero ¿por qué mejor no ponen escuelas para que el proceso sea más expedito y no exista tanta espera?
En el caso de #LaFlorida, hay esperas de 3 hrs en el estadio",1
3697,3697,Claudia Roquefort ✵,@rkgunner,2021-02-03,Los adultos mayores van con mucha alegria y optimismo a su vacunacion que los antivacunas no empañen el momento #YoMeVacuno #VacunaCOVID19,1
3698,3698,Esteban González Pérez #Libertadalxspresxspoliticx,@esteban1985,2021-02-03,Alcalde Cárter no sabe administrar y organizar un proceso de vacunación..que va a saber de administrar un estado #YoMeVacuno,1
3699,3699,colocolino1925,@albo_1925,2021-02-03,"#YoMeVacuno
#PrensaBasura
con vacuna o sin vacuna las marchas sigue todos los viernes en la #PlazaDignidad.. que no se te olvide",1
3700,3700,WLADIMIR GALLARDO,@Wlad_Gallar,2021-02-03,"No culpen a Alcaldes o municipios por los problemas de la Vacunacion..... Les avisaron el calendario a ultima hora.... les asignaron recursos a dias del inicio de vacunacion..... Aca los culpables son otros.... 
 @DrEnriqueParis
 @sebastianpinera
 

#YoMeVacuno #VacunaCOVID19",1
3701,3701,Pillerin,@Pillerin_,2021-02-03,"Consulta 
Según los plazos anunciados del plan de vacunación y la opinión de expertos, cuándo podríamos estar dejando de usar mascarilla ? 
 

#VacunaCOVID19 #YoMeVacuno",1
3702,3702,sarcainomano,@sarcainomano,2021-02-03,Cacharon que rodolfo carter quedó como mentiroso cuando la monserrat le pregunto sobre las condiciones de almacenamiento y que la seremí dijo que hubo problemas con los equipos temperados? #YoMeVacuno,1
3703,3703,Fata,@2Morgana1,2021-02-03,Alguien de mi TL se vacunó hoy??  #UnaNuncaSabe #YoMeVacuno,1
3704,3704,Hyori,@Hyori___,2021-02-03,"#VacunaCOVID19 #PrensaBasura #YoMeVacuno esta es la prueba de fuego para los alcaldes que van a reelección. Tomen nota para votar 
   ( Estadio Bicentenario  )",1
3705,3705,CRISTINA OPAZO A.,@CRISTHY2014,2021-02-03,"#24Tarde q grato es saludarles en un día esperanzador para Chile...vamos con todo y nuestros adultos mayores dando el ejemplo...
@Dannylinares
 @dondavor
 y equipo desde Temuco con uds #YoMeVacuno x ti x mi y por todos",1
3706,3706,Pau,@PauPalm,2021-02-03,"Tanta población adulto mayor y con tanta esperanza en este proceso
 que todo salga bien #YoMeVacuno",1
3707,3707,Ricardo C,@Ricky_k9,2021-02-03,"Carter quería acaparar las cámaras al tener un solo dentro de vacunación y bueno lo logró, pero por lo caótico del proceso #YoMeVacuno",1
3708,3708,Alejandro Bascuñán E,@alejandroludwig,2021-02-03,#YoMeVacuno Me da mucho gusto ver a lo contento que están los abuelitos vacunándose contra el #COVID19,1
3709,3709,Cristina,@cristimhs,2021-02-03,"Un ejemplo los adultos mayores... de ellos tenemos que aprender, me emocioné 
 #YoMeVacuno",1
3710,3710,Profe Bolsón,@profebolson,2021-02-03,"Es importantísima la campaña paralela a la vacunación por covid, de que se debe seguir manteneniendo higiene de manos, uso de mascarilla y distancia social, independiente de si fui vacunado o no. La vacuna no resulta un antídoto mágico, ojo ahí #YoMeVacuno",1
3711,3711,Nathalie Araneda,@thaliearaneda,2021-02-03,"Me encanta el ánimo y la forma de expresarse de la gente mayor, son un ejemplo para todos nosotros. GRANDE CHILE! #YoMeVacuno",1
3712,3712,Enrique Bizancio,@EBizancio,2021-02-03,De Los Buenistas que piensan que una palabra como tal puede mejorar por si solo la calidad de vida de las personas mayores.. #YoMeVacuno,1
3713,3713,Alberto Cecereu,@albertocecereu,2021-02-03,"Felicitaciones a 
@acouvecorrea
 y 
@DrEnriqueParis
 por el proceso planificado de #YoMeVacuno. Hago votos para que sea un éxito y este año Chile logre la normalidad.",1
3714,3714,Ř○m¡tå,@matakuri_basket,2021-02-03,"Que optimistas los adultos mayores!! Siempre dando el ejemplo!! 
 #YoMeVacuno",1
3715,3715,"Patiperro
Mr. Alex",@PatiPerroPro,2021-02-03,Los municipios por hacerse los lindos dieron flexibilidad para vacunar y ahora se quedaron sin stock.. Hay que respetar la edad... Ahora tienes abuelos de 90y tantos esperando 3 horas #laflorida #yomevacuno,1
3716,3716,Maritxu/RenunciaPiñeraCTM¡,@Maritxu508,2021-02-03,"La mansa cagaita de #Carter

 #YoMeVacuno",1
3717,3717,JOSE,@FeitaPietila,2021-02-03,"Por favor que el periodismo chileno hoy se enfoque en lo importante!
#YoMeVacuno",1
3718,3718,Charly Brown,@elCalleCalle,2021-02-03,"Por ahí por noviembre pasado, cuando ya se anunciaba un pronto proceso de vacunación, la ex subsecretaria de salud Sra. Vega decía que esto no sucedería antes de un año. #YoMeVacuno",1
3719,3719,Sari Patipelada,@SaryOasis,2021-02-03,"Cuando todo esto pase... tampoco te querré abrazar. 
#YoMeVacuno",1
3720,3720,andrea,@andreaenlaruta,2021-02-03,"Mi madre le da un ataque si alguien la abuelitea, acepta gustosa el ""Abu"" exclusivamente de 5 seres humanos que son sus nietas y nietos. Nadie más. #YoMeVacuno #PrensaBasura",1
3721,3721,Estefania,@nicolsine_,2021-02-03,#YoMeVacuno ponganme luego la vacuna por la chucha,1
3722,3722,Ricardo Delpiano,@RicardoDelpiano,2021-02-03,"En una muy simple comparación, las vacunas y los aviones si son certificados por las autoridades correspondientes son seguros. Para ello cuentan o requieren la informacion necesaria para emitir sus resoluciones. Si no se aprueban es porque no cumplen. Por consiguiente #YoMeVacuno",1
3723,3723,James,@Jamesclash,2021-02-03,"Que lindo ver a tantos abuelitos vacunándose 
 Que muestren y hagan todo el show que se pueda, porque es histórico  #YoMeVacuno",1
3724,3724,,@mardones74,2021-02-03,"Si llego a la etapa de adulto mayor y alguien me dice abuelito, lo empapelo a chuchás. No diga que no le avisé. #YoMeVacuno",1
3725,3725,Boris Valdebenito Henríquez.,@BorisVal,2021-02-03,Ya apareció el meme de Sanders vacunándose o esperando ser vacunado? #YoMeVacuno,1
3726,3726,Enrique Bizancio,@EBizancio,2021-02-03,"Neologismos sin base ni razón cada día estamos empeorando la interacción u modo de comunicar, imagínate que cada vez que califiques un grupo humano deberás cuidar las ""formas"" para no caer en el repudio social que te da esta red social, una locura. #PrensaBasura
#YoMeVacuno",1
3727,3727, Jorge Pardo E.,@Jorge_PardoE,2021-02-03,"Que lindo es escuchar las declaraciones de los abuelitos de nuestro país, tenemos tanto que aprender de ellos 
  #YoMeVacuno 
@TVN
 @24HorasTVN
 @meganoticiascl
 #COVID19",1
3728,3728,Hellen,@htrigos,2021-02-03,#YoMeVacuno porque está demostrado que el COVID ha matado a varios compatriotas y la solución no es peor que la enfermedad. ,1
3729,3729,Ronald,@ron_far,2021-02-03,Vengo a alumbrar que ya me vacuné #YoMeVacuno,1
3730,3730,Dani Quevedo,@danielcorvalan,2021-02-03,"#YoMeVacuno #VacunaCOVID19 

¿Se vacunará?Sí, por supuesto
52,9 %
Sí, pero más adelante
11,8 %
No sé, tengo dudas
23,5 %
No, ni cagando
11,8 %
17 votos
·
Resultados finales",1
3731,3731,José,@jocarionte,2021-02-03,"Como, en su mayoría, los abuelitos no leen las ESTUPIDECES que salen en redes sociales, van responsablemente a vacunarse, un gran ejemplo #YoMeVacuno",1
3732,3732,Tamara,@travelinginT,2021-02-03,Tomo coca cola y le voy a tener miedo a la vacuna #YoMeVacuno,1
3733,3733,Enrique Bizancio,@EBizancio,2021-02-03,"Dama o caballero periodista no diga ""nuestros"" abuelos en ningún caso pues Oscar Contardo se puede enojar y lo bloqueará de esta red social. #YoMeVacuno",1
3734,3734,Vulgarcito,@Vulgarcito15,2021-02-03,Una vacuna para PC Factory y Karol Dance contra hueones callampa y funados. #YoMeVacuno,1
3735,3735,~{ }~,@carolinabeat,2021-02-03,"Por supuesto, #yomevacuno.",1
3736,3736,Evangélicos por una Nueva Constitución.,@SiEvangelico,2021-02-03,"Para que no existan dudas, nosotros adherimos a la campaña #VacunaCOVID19 , #YoMeVacuno. Los anti vacuna son otros , si los buscas te darás cuenta que casualmente hacían campaña por el rechazo",1
3737,3737,Jorge,@coke_santiago,2021-02-03,"#YoMeVacuno sin ninguna duda lo haré. Quiero ver a mi mamá y papá que son adultos mayores, y no los veo desde marzo del año pasado ",1
3738,3738,Алекс Камило Г-М,@vormatio,2021-02-03,"Bien ahí el testimonio de la señora que entrevistaron en #CHVNoticias: mostrando que es natural tener miedo, pero que para combatirlo hay que informar (e informarse) bien.
#YoMeVacuno",1
3739,3739,Luis Iriarte Meier,@iriarte_meier,2021-02-03,"Que alegría que todo esté saliendo bien con la vacunación. 
Oír casi puros comentarios positivos, tanto a nivel general como familiar y de cercanos, es una gran demostración de que la política bien hecha puede ayudar enormemente a las personas.
#YoMeVacuno #VacunaCOVID19",1
3740,3740,Andres E,@Andres_escol,2021-02-03,Mi mamá ya ha sido vacunada contra el COVID #YoMeVacuno,1
3741,3741,Juan José,@juanjoavar,2021-02-03,"Si en vez de vacunas hubiesen sido supositorios, quizás habrían respetado el derecho a privacidad y anonimato de las personas

#YoMeVacuno 
#CircoDeLasVacunas
#PrensaBasura",1
3742,3742,CRISTINA OPAZO A.,@CRISTHY2014,2021-02-03,#YoMeVacuno recuerden q la vacuna NO significa dejar la #Mascarilla y olvidarse d las medidas sanitarias,1
3743,3743,AlejoBarrett,@alejobarrett,2021-02-03,"Pobres abuelitos!, trabajaron toda una vida y la dieron tanto a este país como para estar esperando 3 horas para ser vacunados. Tanto esfuerzo para ver q las cosas nunca van a cambiar con autoridades incompetentes. 
#YoMeVacuno",1
3744,3744,Magiko17,@Magiko17,2021-02-03,"Comi ceviche en la feria con caña de Ruta norte 
 ... no le temo a la vacuna #YoMeVacuno",1
3745,3745,Pola Kuscevic Belletti,@Pola_la_polilla,2021-02-03,"Me sorprende el reporte de casos hoy, considerando que es miércoles. Recuerden que con la vacuna no se acabará el bicho, no descuiden las medidas de seguridad personal e higiene, nos servirá para no enfermar gravemente y morirnos sol@s intubados en alguna UCI #YoMeVacuno",1
3746,3746,Pia,@Pia_Matiilde,2021-02-03,"Hay unos escépticos, otros indecisos, pero yo soy optimista así que #YoMeVacuno ",1
3747,3747,Ricardo C,@Ricky_k9,2021-02-03,"El polilla Carter quería tener el vacunatorio más grande de Chile y atraer las cámaras. ¿Qué podía salir mal? Peligro en la pérdida de la cadena de frío, aglomeraciones, horas de espera y 0 distanciamiento social. #YoMeVacuno",1
3748,3748,David Albornoz,@DALBORDAS,2021-02-03,"#YoMeVacuno ver a los mayores de 90 que se pueden movilizar y ver a más personas de su edad, debe ser muy esperanzador y vitalizante para ellos,  después de estar encerrados por esta pandemia. Solo ánimo para todos.",1
3749,3749,Willi duran bravvo,@DuranBravvo,2021-02-03,Empezaron las zancadillas de Renovación Nacional a Chile Vamos ahora usando a los abuelos #YoMeVacuno,1
3750,3750,Leyla,@_leylamr,2021-02-03,#YoMeVacuno y pensar que soy último grupo :c quiero mi pinche vacuna,1
3751,3751,AlejoBarrett,@alejobarrett,2021-02-03,"Autoridades siempre ocultando sus falencias e incompetencia bajo la frase ""marcha blanca"". Sabían que esto iba a ocurrir, colapso en los vacunatorios improvisados, gente de 90 años esperando bajo el calor. #YoMeVacuno",1
3752,3752,Gonzalo,@md_gonza,2021-02-03,"Sintiéndome parte de la historia. Feliz. Con más esperanza #vacunado
 #YoMeVacuno ",1
3753,3753,Karina vega,@karinaxove,2021-02-03,"Alguien de twitterland que haga productos veganos que me pueda orientar porfa #YoMeVacuno 
@KattKuyen
 @Trutru52472633
 @queenmuert4",1
3754,3754,Cecilia Díaz A,@cdia2az,2021-02-03,"Veo q se acercan a las personas q se están vacunando y me da pánico...apagué esa cosa.ando demasiado sensible.
No dejen de usar 
,por favor #YoMeVacuno",1
3755,3755,Aylen,@aylen_millaray,2021-02-03,"Vacunada!!! Demasiado expedito y super ordenado 
@puentealto_pald
 @mpuentealto
 
#YoMeVacuno #VacunaCOVID19 #puentealto",1
3756,3756,A/illaMolina,@aVillaMolina,2021-02-03,Ahora queda más claro porqué despidieron al gobernador de Talca... se les adelantó al show comunicacional #YoMeVacuno preparado por el segundo piso de Larroulet.   Lo paradójico es que políticamente sea ésta una causal grave para sacarlo inmediatamente del cargo.,1
3757,3757,Pats,@patsycontardo,2021-02-03,"Los únicos nietitos que esta cuenta valora son los que convencen a sus abuelas y abuelos de vacunarse 
#YoMeVacuno",1
3758,3758,El Equipo,@xRADAGASTx,2021-02-03,"Valoremos la descentralización en este proceso de vacunas 
 es una marcha blanca donde si habrá problemas, cada municipio está haciendo lo mejor que puede aprendamos a valorar un poco #VacunaCOVID19 #VacunaAdultosMayores #YoMeVacuno",1
3759,3759,Santiago Meneses Costadoat,@SMenesesCo,2021-02-03,¡VACUNESE! #YoMeVacuno,1
3760,3760,Ma.Graciela Torres,@Magrato,2021-02-03,Me alegro que se este empezando a vacunar pero lo que me complica ver es tanta gente menor de 90 años en esas salas hay mucha gente y mas encima hay abuelitos que han esperado mucho y eso no debería ser. #ContigoCHV #YoMeVacuno,1
3761,3761,Charlie,@OmarYacoman,2021-02-03,"Igual con todos los funcionarios de salud lo pasamos super bien conversando en la fila esperando la vacuna, nos reíamos diciendo que era nuestro primer evento social en un año 
 #VacunaCOVID19 #YoMeVacuno",1
3762,3762,Alexi Garcia Osses,@alexi132garcia,2021-02-03,"Que pasó con el 
@Ejercito_Chile
 #ejercito que protegería nuestras fronteras, que pasó con la 
@Armada_Chile
 que protegería nuestro mar #PrensaBasura #YoMeVacuno #VacunaCOVID19",1
3763,3763,Enrique Bizancio,@EBizancio,2021-02-03,"de chantas como salfate, lorenzini de felices y forados, 
dr file, rafael cavada, Stingo, etc.. #YoMeVacuno",1
3764,3764,Marcelino Mardones C.,@m_mardonesc,2021-02-03,"A mí ya me vacunaron, en diciembre y casi la mitad de enero en el turno trasnoche 
 
#YoMeVacuno",1
3765,3765,Enrique Bizancio,@EBizancio,2021-02-03,De sujetos tan desagradables como Oscar contardo... #YoMeVacuno,1
3766,3766,Mauricio Fuentes,@dreadmauro,2021-02-03,Mi hermana chica y mi hermano mayor (trabajadores de la salud) comenzaron con su proceso de vacunación hoy. Muy contento por ellos!!! #YoMeVacuno,1
3767,3767,Claudio Orrego L.,@Orrego,2021-02-03,"Hoy comenzó el proceso de vacunación después de meses de incertidumbre y dolor por esta pandemia. Apoyemos este plan que es por el bien de todos, respetemos el calendario establecido, sigamos cuidándonos y demos un paso importante en este camino contra el coronavirus #YoMeVacuno",1
3768,3768,Cuqui Sarroca,@mesarroca,2021-02-03,Muy emocionada de ver que hoy se empieza a vacunar en Chile a los adultos mayores y trabajadores esenciales. Podemos vencer este bicho ! #YoMeVacuno,1
3769,3769,Manuel Hernandez,@Manolo_H_,2021-02-03,"El gobierno usará la Vacunación como un medio político para subir en su aprobación, cuando en realidad es una política de E°, necesaria y que es un triunfo para Chile en su generalidad, no es un triunfo del gobierno ni de sus equipos, es de Chile en su conjunto #YoMeVacuno",1
3770,3770,edcasoz,@edcasoz,2021-02-03,"Independiente de la campaña de los anticavunas, lxs adultos mayores se ha portado maravilloso hoy dando el ejemplo y se les ve muy contentos vacunándose 
 #YoMeVacuno",1
