Nombre de usuario,Usuario,Fecha,Texto
ElGorditodelJunior,@GorditodeJunior,2020-11-12T20:16:28.000Z,Ya me imagino cómo será el cartel de las vacunas cuando llegue a Colombia la vacuna contra el coronaverga!
Jessica Castaño,@jesscastac,2020-11-12T18:32:39.000Z,"Traer la vacuna contra el COVID-19 a Colombia, no es un reto solo de mantener el buen almacenamiento y la cadena de frío, el gran reto es llegar a las zonas más vulnerables del país y que todos tengan acceso a esta #vacunacovid"
henry villarreal,@henry_villarrea,2020-11-12T18:24:59.000Z,"Cuándo sé va a empezar a vender la Vacuna Rusa contra él 
 én Colombia y más exactamente én él hueco dé Medellín o San Victorino dé Bogotá?"
Angelino Garzón,@Angelino_Garzon,2020-11-12T18:02:15.000Z,"Como en las ciencias de la salud, Colombia también tiene derecho a hacer de jinete y no siempre de caballo, es positivo que  laboratorio Johnson &Johnson  ubicado en Cali, esté haciendo los experimentos en tercera fase de  una vacuna contra el  coronovirus."
kachi kachi,@kachirul0,2020-11-12T15:53:35.000Z,"En Colombia nos inventamos la vacuna contra la muerte violenta, tocaba pagar dosis mensual o semanal de acuerdo al virus que mandaba en la zona"
ECO,@Economia_col,2020-11-12T14:57:39.000Z,"#FelizJueves
#TRM vigente para hoy: $3.650,50; se estabiliza, esperamos que esta semana se encuentre cercana a los $3.600. 

Brent: 44,00 usd/bl WTI: 41,77 usd/bl.

Anuncios de vacuna generan optimismo de mayor demanda futura, el precio del crudo se fortalece.

#Colombia"
SEASIDE BASTARD!!!,@seaside_bastard,2020-11-12T14:53:35.000Z,"Como siempre 
@fdbedout
 denigrando de lo hecho en Colombia, ahora acerca de la estrategia para la vacuna COVID, no entiendo la verdad, si él tiene su vacunada segura en “TAGANGA” "
Andrés Arturo Borda Barajasmm,@AndrsBorda5,2020-11-12T14:53:02.000Z,#PrudenciaCon las especulaciones de fechas en llegar vacuna a Colombia #QuieroBonoFalabella
William Chará,@wchguevara,2020-11-12T14:28:32.000Z,"La ignorancia de la población colombia sobre la vacuna contra el Covid19, .....Pero pídales el carné de vacunación,lo tienen al día y gracias a ello están sanos ej.poliomielitis.. Es una vacuna más dejen la pendejada"
Hmoreno,@hmorenov1601,2020-11-12T12:02:07.000Z,#prudenciacon tanta expectativa con la llegada de la vacuna a Colombia  #quierobonofalabella
leydep,@LeydePena,2020-11-12T12:00:32.000Z,#prudenciacon la llegada de la vacuna..no debemos bajar la guardia...esa vacuna a Colombia....se demora #quierobonofalabella
J. FREDY TORRES G.,@guatatorres,2020-11-12T11:55:50.000Z,"De acuerdo para la vacuna en Colombia, que primero sea Duque y el CD, esperemos un mes y luego el pueblo Colombiano"
JAIME RODRIGUEZ ALARCON,@JAIMERO11513693,2020-11-12T11:44:18.000Z,"#prudenciacon
La expectativa de la vacuna contra el covid, para Colombia en el corto plazo."
Félix Villarroel,@felixvillarro14,2020-11-12T11:41:14.000Z,"Información 

 • Italia supera el millón d casos de coronavirus y suma 623 muertos en un día.

 • Hospitales al borde del colapso en la segunda ola europea.

 • Colombia superó las 33 mil muertes por Covid.

 • Rusia afirma q su vacuna anticovid es eficaz en un 92%"
vivian haayenfre,@vivihaayen,2020-11-12T10:42:02.000Z,"#PrudenciaCon  la vacuna aún no ha llegado, no es hora de volvernos locos y aumentar los números de contagio en Colombia #quierobonofalabella"
El Axioma,@Elaxioma_com,2020-11-12T10:05:00.000Z,"Noticias
Brasil teme problemas en la frontera con Vzla cuando haya una vacuna
Corte internacional pide a Cabo Verde permitir atención médica a Alex Saab
Expertos electorales evitan opinar de situación en Venezuela
Duque:Colombia mantendrá con Biden relación ""estratégica""La noticias internacionales más importantes hoy
elaxioma.com"
Jhon Prieto,@sirjhonprieto,2020-11-12T03:47:38.000Z,No tiene sentido que una PCR tenga un costo de 250mil y anuncien que la vacuna para Covid-19 va a ser grátis en Colombia 
@petoricomelao4,@petoricomelao4,2020-11-12T01:02:26.000Z,"Petro anuncia otro logro de la Colombia Fumana. Esta lista la vacuna. 
La de las disidencias, la del ELN, y la de los carteles mexicanos."
Margarita Pava L.,@PavaMargarita,2020-11-12T00:22:29.000Z,"No busquen más voluntarios, en Colombia la vacuna contra el Covid-19 debe ser aplicada al congreso en PLENO; es una muy buena muestra de ensayo; la no despreciable cifra de 278 personas!."
Alejo,@estetrapito,2020-11-12T00:21:11.000Z,"Ya quiero que sea el futuro, cuando se hable de la llegada de la vacuna a Colombia y en twitter estemos discutiendo si primero la deben recibir los niños, los viejitos, los celadores o los animales."
Alejo Bedoya,@AlehoBedoya,2020-11-12T00:20:20.000Z,Bueno y para qué vacuna contra el Covid-19 si en Colombia la gente puso a hervir el pelo que encontró en la Biblia?
Quinto Ignacio Cervecerus,@Alzate__camilo,2020-11-12T00:20:18.000Z,"Aun no hay vacuna confirmada en el mundo y ya en Colombia comenzaron a preparar las bodegas y la distribución...

Fav si desde ya sabemos que habrá carrusel de la vacuna, un ministro envuelto, algún alcalde costeño envuelto y un niño llamado Pfizer Antonio o Juan Pfizer"
Caneca®,@CanecaHumor,2020-11-12T00:08:02.000Z,"La vacuna contra el Covid, debe almacenarse bajo 70° Celsius, es decir, en un lugar tan frío como un matrimonio de 15 años...

#Colombia #vacunaCOVID19
.
@Tolaymaruja
 #Vacuna #Pfizer #Covid_19 #FelizMiercolesATodos"
Maria.Ma,@mariale007_M,2020-11-11T22:58:35.000Z,Cuando se pueda viajar y con la vacuna inyectada me voy a colombia fijo! #ManuelMerinoNoEsMiPresidente
Alessandro Marchetti,@alemarchetti91,2020-11-11T22:29:21.000Z,"Coincido con algunos que leí por ahí en que la vacuna no debería ser universalmente gratuita en Colombia. Entiendo el esfuerzo para que todos los colombianos nos vacunemos, pero creo que los que podemos pagar la vacuna, deberíamos poder pagarla de manera particular."
David Andrés Iregui,@Malogrado9212,2020-11-11T22:08:54.000Z,Qué ganas de que sea diciembre de 2025 para que por fin llegue la vacuna del covid a Colombia.
Sebastián,@Otrolocolo,2020-11-11T21:43:52.000Z,Yo me voy a poner la vacuna cuando Jorge Robledo encuentre la forma de producirla en Colombia.
crc objetivo,@crcobjetivo,2020-11-11T21:23:14.000Z,"A los periodistas y medios en colombia hay que ponerles la vacuna contra el comunismo, bien por semana que ya acabo con la etapa experimental y se convierte en pionero al aplicársela"
Colombia Firme,@firme_colombia,2020-11-11T21:05:50.000Z,"La vacuna Gilinski acabó con el virus del periodismo sesgado, parcializado y sin objetividad de Revista Semana...!!!
#YoMeSuscriboASemana"
pazhenao andres,@pazhenaoandres,2020-11-11T20:00:32.000Z,"Colombia se prepara para la vacuna del covid prioridad los adultos mayores y funcionarios de salud hay que recordar nuestras fuerzas militares especialmente la
@PoliciaColombia
 ellos arriesgan sus vidas en las calles para protegernos del virus.
#PrevencionyAccion 
@mindefensa"
putamente libre,@femi_artesanal,2020-11-11T19:17:23.000Z,En Colombia se olvidaron del virus y hay normalidad casi a plenitud pareciera que no se enteraran de las cosas que está pasando en Italia y otros países.Yo estoy realmente nerviosa mi esperanza es la vacuna qué dijeron que ya tiene un 90% de efectividad. No salgan sin necesidad
Colombia Firme,@firme_colombia,2020-11-11T18:50:28.000Z,"La vacuna Gilinski acabó con el virus del periodismo sesgado, parcializado y sin objetividad de Revista Semana...!!!"
Yulieth Mora Garzón,@yuliethmoraga,2020-11-11T18:43:34.000Z,¿Que es esa mierda de cobrar la vacuna a estratos 5 y 6 en Colombia? ¿No entendimos en estos meses que todos somos iguales de frágiles?
María C Estupiñán,@mcestupinan,2020-11-11T18:36:02.000Z,"El 
@MinSaludCol
 decidirá a quién se le aplicará la vacuna gratuita. Imagino al 
@CeDemocratico
 exigiendo que ellos deben recibir la vacuna. Con esto nace en Colombia el cartel de la vacuna contra #COVID19"
buho ™,@buho_media,2020-11-11T15:10:41.000Z,"#Alertasbuho #COVID__19  11/11

1. 
@MinSaludCol
 Colombia registra 7.612 nuevos casos de COVID-19; cifra de fallecidos alcanza los 33.148 - 
@WRadioColombia
 

2. Rusia asegura que su vacuna contra el COVID-19 es eficaz en un 92% - 
@WRadioColombia"
Guerrero Z.,@Oscar_GuerreroZ,2020-11-11T14:57:10.000Z,Si Colombia hubiera adquirido la vacuna Rusa Sputnik V se abriría más rápido la economía y se salvarían más vidas.
Andrés Peña,@quepenaandres,2020-11-11T14:18:59.000Z,"Alguien que me explique cómo es el proceso con la vacuna ¿qué sigue? ¿El 90% es suficiente para declararla exitosa? ¿Cuánto puede demorar en empezarse a vender? ¿Cuándo llegaría a Colombia? Y todo eso.
c.c. 
@DanMart5
 @eddwarking"
Carlos A. de la Pava Márquez,@cadelapava,2020-11-11T14:11:44.000Z,¿Ya arrancaría en Colombia el Cartel de la vacuna?
miguel ron,@miguel_ron,2020-11-11T14:07:18.000Z,La vacuna de los guerrilleros en la frontera con Colombia es 120% efectiva.
Vicente van Gómez,@BajoTurmeque,2020-11-11T12:56:35.000Z,"La vacuna de Pfizer necesita -80º C para almacenarse, esto quiere decir que  en Colombia solo se puede guardar en tu corazón."
𝑶𝒃𝒔𝒊𝒅𝒊𝒂𝒏𝒂,@saris_la_sapa,2020-11-11T12:51:49.000Z,"No ha salido la vacuna de Pfizer y aquí en Colombia ya tienen toda la logística lista para recibirla jajajajajajajajajajajaja.

Si, claro."
 Victorino Moya,@moyavictorino,2020-11-11T12:39:03.000Z,A ustedes no les parece muy raro que la mayoría de países anuncien públicamente los acuerdos que tienen con los laboratorios para cuando produzcan la vacuna y en Colombia siempre digan que eso es información confidencial? para mi que no tienen nada y nos quedaremos sin vacuna.
Javier Mejia Duque,@mejiaduquejavie,2020-11-11T12:12:23.000Z,"Hablando de vacunas, particularmente dudo mucho el éxito que puedan tener,más bn es una carrera de las farmacéuticas por hacerse a las millonarias ganancias q esto va a generar.Y hablando de la gratuidad en Colombia de la cuestionada vacuna  no dan gratis las pruebas,q esperanzas"
LIZARD NEWS,@LizardoGramcko,2020-11-11T11:49:25.000Z," EEUU récord MUNDIAL de COVID19 en un día, más de 201.962

 
 La vacuna COVID 
será gratuita en Colombia
 Sanidad comunica la mayor cifra de muertos de la segunda ola
 Niños británicos pierden habilidades durante la pandemia"
Telemedellin,@Telemedellin,2020-11-11T11:43:26.000Z,"#TelemedellínAM Una vez Colombia obtenga la vacuna contra el coronavirus ¿usted se la aplicaría?.

Participe y opine en nuestra encuesta del día.Sí
68,5 %
No
31,5 %
390 votos
·
Resultados finales"
LIZARD NEWS,@LizardoGramcko,2020-11-11T11:30:22.000Z," EEUU récord de COVID19  200.000
 Argentina anuncia ""plan de vacunación más importante de la historia""

 
 La vacuna COVID 
 gratuita en Colombia
 Sanidad comunica la mayor cifra de muertos de la 2da ola
 Niños británicos pierden habilidades durante la pandemia"
Ángela Ríos,@prikarios,2020-11-11T10:08:41.000Z,"Amanece con buenas noticias desde 
 Rusia que anunció que su vacuna Sputnik V logró 92% de eficacia, un cálculo basado en 20 casos. 
 Unión Europea aprueba contrato con Pfizer para comprar 300 millones de dosis 
Colombia alista un plan para que la vacuna sea gratis #LoInter"
carlos alberto saya,@Elsayaca,2020-11-11T05:09:18.000Z,"Colombia-está-negociando-vacuna-con-Pfizer/: DUQUE POR QUÉ QUIERE NEGOCIAR ESTA VACUNA, GASTAR DINERO, SI LA VACUNA RUSA ES GRATUITA, ELLOS LA ESTÀN OBSEQUIANDO Y HAN COMPROBADO YA SU EFECTIVIDAD?? AQUÌ HAY GATO ENCERRADO. SE APROVECHAN DE TODO PARA SOBRECOSTEAR Y HACER UN TUMBIS"
Juan Hernández,@JuanHerRod,2020-11-11T03:09:13.000Z,"Noviembre:

1- Biden gana la Presidencia de EE. UU.
2- La vacuna de Pfizer y BioNTech es efectiva en un 90 %.
3- La concejala Andrea Padilla madrea públicamente al miserable de Lafaurie.
4- Los casos activos de covid-19 en Colombia están disminuyendo.

Sigue así, noviembre."
Angel Ferrer,@AngelFe11838613,2020-11-11T01:42:54.000Z,"Petro. pasará el listado de la colombia jumana, no quieren 
 vacuna del capitalismo"
Andrés_paez,@Oyeguacho,2020-11-11T01:08:58.000Z,"Fui voluntario para la vacuna covid y hasta el momento me he sentido normal sin ningún efecto secundario, MILLOS ES GRANDE ,. Y nada así por el estilo no se porque no todo.. CON PETRO COMO PRESIDENTE COLOMBIA VA SER COMO SUIZA.... Se aplican la vacuna deberían eh."
omar solorzano,@pocholo87,2020-11-11T00:26:10.000Z,Pfizer le va a vender la vacuna a Colombia barata pero hay que reforzar las fuerzas armadas y subsidiar bancos así que nos va a costar mínimo 250 luks por dosis.
Bert,@bertgodi,2020-11-11T00:17:08.000Z,"Colombia ya negocio 10 millones de vacunas , de una vacuna que no ha salido."
Juan Pablo López Velásquez,@juanpablolv_,2020-11-10T23:21:12.000Z,"La distribución de la vacuna contra el Covid-19 en Colombia será gratuita, anuncia el presidente 
@IvanDuque"
Lisbeth Martinez,@Lisbethm_c,2020-11-10T19:21:18.000Z,"#DeLaVacunaPienso están muy demorados, en #Colombia seguirán aumentando los casos, a menos que consigan esa vacuna."
NicolasF,@vasamorirmoe_,2020-11-10T19:06:33.000Z,Pensando seriamente en no ponerme la vacuna cuando llegue a Colombia... Puedo disimular más la cara con el tapabocas.
Luis Daniel☆,@Luchovilladiego,2020-11-10T18:09:06.000Z,"Casualidades o causalidades despues de la salida de trump del poder? Pfizer anuncia su vacuna efectiva en un 90%, Reino unido inicia vacunación masiva en Diciembre, Colombia y varios países de Latinoamerica tendria millones de dosis para el primer trimestre del 2021."
JCFlorian,@jcarlos_ft,2020-11-10T18:04:36.000Z,"Mientras llaman paraco y títere a 
@IvanDuque
, Colombia ya tiene acuerdos de confidencialidad con Pfizer, y adelanta infraestructura en cinco ciudades del país para mantener las dosis de la vacuna, que será gratuita, a una temperatura de almacenamiento de -80°
Sigan criticando..."
Yovany Sepúlveda,@yosepulveda,2020-11-10T17:52:23.000Z,"Sobre la #vacuna sale un periodista en televisión y dice: ""Por tarde llegaría en Junio"" que ánimo del periodista me gustaría tener ese optimismo. #laverdad después que llegue a Europa y EEUU llegaría a Colombia."
⠨⠞ ⠁ ⠞ ⠊ ⠁ ⠝ ⠁,@Visharragaaa,2020-11-10T17:47:10.000Z,"¿Si la vacuna COVID llega a Colombia se la dejaría colocar?Sí
76,4 %
No
23,6 %
123 votos
·
Resultados finales"
Jesus Larios,@JLariosV,2020-11-10T17:43:49.000Z,"Putin promete dar la vacuna gratis a latino América, pero Colombia quiere comprarla 
."
Harry™,@Anbztht,2020-11-10T17:43:25.000Z,La vacuna en Colombia hasta junio 2021 y eso... aunque el MinSalud dijo qué hay avances o sea que llegan por ahí el 2022. 
Alex León,@alexleonox,2020-11-10T17:15:40.000Z,"#DeLaVacunaPienso. Es prematuro decir que es prometedora, de hecho no hay garantía de surtir todos los procesos científicos, sólo el tiempo lo dira. En Colombia deberíamos de patrocinar una vacuna contra la corrupción, ese virus es más letal!"
Robert Pineda,@RobertP70095835,2020-11-10T16:46:21.000Z,#DeLaVacunaPienso que Colombia esta en capacidad de crear su propia vacuna #SantoManglar
Angela Diaz,@Angela_DiazMD,2020-11-10T14:59:03.000Z,"#DeLaVacunaPienso que ahora no debemos bajar la guardia asumiendo que la vacuna llegará a Colombia con la misma celeridad que en paises del 1er mundo, estamos lejos de que aquí sea una realidad #UrgenteSantoManglar #UrgenteFalabella"
Gabriel Ochoa Peña,@gabriel2valle,2020-11-10T14:56:46.000Z,"#DeLaVacunaPienso que es importante recordar que aunque ya esté lista, la vacuna no va a llegar Colombia mañana, tenemos que seguir manteniendo los protocolos de bioseguridad #UrgenteSantoManglar"
Gabriel Ochoa Peña,@gabriel2valle,2020-11-10T14:53:23.000Z,"#DeLaVacunaPienso que prevenir es mejor, esperemos que llegue pronto la vacuna a Colombia, pero permanezcamos atentos ante el riesgo de contagio  #UrgenteSantoManglar"
Gabriel Ochoa Peña,@gabriel2valle,2020-11-10T14:50:59.000Z,"#DeLaVacunaPienso seguir los protocolos y cuidados mientras llega la vacuna a Colombia, es mejor prevenir que curar  #UrgenteSantoManglar"
mauricio medina,@titi_mao,2020-11-10T14:50:53.000Z,#DeLaVacunaPienso #UrgenteFalabella #UrgenteSantoManglar que a Colombia llegue la vacuna sin pagas adicionales en las eps.
Roxxane,@AriacnaRodrigu1,2020-11-10T14:46:01.000Z,#DeLaVacunaPienso que en Marzo creo estaremos viendo acá en Colombia esa vacuna
Jorge Eduardo Olaya,@jorgeeolayap,2020-11-10T14:40:00.000Z,#urgenteFalabella #DeLaVacunaPienso que Colombia también tiene buenos científicos que estan haciendo estudios sobre la vacuna  #UrgenteSantoManglar
