,Nombre de usuario,Usuario,Fecha,Texto
1242,Presidencia Colombia,@infopresidencia,2020-09-11," #EnVivo | Balance de las medidas implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Balance de las medidas implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país. #PrevenciónyAcción
pscp.tv"
1244,Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-11,"((EN VIVO))""El distanciamiento físico, el lavado de manos y el uso de la mascarilla es primordial para prevenir la propagación de la #Covid_19"" César Toro, enfermero."
596,Gobernación del Magdalena,@MagdalenaGober,2020-09-11,"#ReporteCOVID19 
En el Magdalena 10 de Septiembre confirmamos 4384 pacientes con #Covid_19: 
 313 con aislamiento en casa
 215 hospitalizados
 18 hospitalizados en UCI
 356 fallecidos en el departamento.
 3482 Recuperados

#MagdalenaNoBajaLaGuardia"
1243,Gobernación del Huila,@HuilaGob,2020-09-11,El uso correcto del tapabocas es una de las formas más efectivas de prevenir el contagio de #COVID19.  #HuilaPorLaVida
1254,Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-09,"“La #COVID19 es una enfermedad de contacto cercano por eso, el distanciamiento, el tapabocas, todo lo que sea llamado a la protección nos sirve”, 
@lunabusa_lina
 en #SuMédicoEnCasa de 
@Teleantioquia"
1249,Presidencia Colombia,@infopresidencia,2020-09-09," #EnVivo | Balance de las medidas implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Balance de las medidas implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país. #PrevenciónyAcción
pscp.tv"
1250,Presidencia Colombia,@infopresidencia,2020-09-09,"Hoy el Presidente 
@IvanDuque
 hará un balance sobre la situación actual de la pandemia del covid-19 en el país.

Conéctate al programa #PrevenciónyAcción desde las 6:00 p.m. a través de 
@SenalColombia
, 
@RadNalCo
 y nuestras redes sociales."
1251,Supersalud,@Supersalud,2020-09-09,"#ReporteCOVID19 - 9 de septiembre:

11.323 recuperados
7.343 nuevos casos
236 fallecidos

Muestras:
PCR: 24.030
Antígeno: 7.813

Total:

552.885 recuperados
686.856 casos de #Covid_19 
22.053 fallecidos
3.028.754 muestras procesadas
110.473 casos activos"
1252,Presidencia Colombia,@infopresidencia,2020-09-09,"#PrevenciónyAcción | A través de la Resolución 1569 de 2020, el 
@MinSaludCol
 estableció el protocolo de bioseguridad para el manejo y control del riesgo del covid-19 para el consumo de bebidas alcohólicas en restaurantes y bares."
1253,Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-09,"Hoy se cumplen 6 meses del primer caso de contagio por #COVID19 y 
@lunabusa_lina
 destaca que:
El sistema de salud tiene buena capacidad de respuesta.
Hay instituciones y recurso humano capacitado.
Hay capacidad diagnóstica.
La invitación es la conciencia ciudadana.0:57
1 mil reproducciones"
1259,Presidencia Colombia,@infopresidencia,2020-09-09,"#PrevenciónyAcción | ""Quiero puntualizar que el 62.3% de los casos registrados hoy de fallecimientos, se han concentrado en 5 municipios. El 50.4% son personas mayores de 70 años y personas de entre 60 y 69 años son el 24.3%"" Presidente 
@IvanDuque"
1257,Presidencia Colombia,@infopresidencia,2020-09-09,"""Emitimos la resolución 1872 del 2019 y la 1052 del 2020, y podemos decir que empezamos a ver en Colombia la remuneración de los residentes médicos, eso es un avance fundamental"" Presidente 
@IvanDuque
 en #PrevenciónyAcción"
1256,MinSaludCol,@MinSaludCol,2020-09-09,"A través de la Resolución 1569 de 2020, establecimos el protocolo de bioseguridad para el manejo y control del riesgo del COVID-19 para el consumo de bebidas alcohólicas en restaurantes y bares. En #PrevenciónYAcción, el ministro 
@Fruizgomez
 explicó en qué consiste"
1255,Presidencia Colombia,@infopresidencia,2020-09-09,"En #PrevenciónyAcción, el Ministro de Salud y Protección Social, 
@Fruizgomez
, informó que un total de 689 médicos residentes recibieron ya su primer pago mensual, equivalente a dos millones 400 mil pesos.

#PagoAResidentes 689 médicos residentes ya recibieron su primer pago mensual
Durante el programa ‘Prevención y Acción’, el Ministro de Salud y Protección Social, Fernando Ruiz Gómez, informó que un total de 689 médicos residentes recibieron ya su primer pago mensual, equiva...
idm.presidencia.gov.co"
1258,Presidencia Colombia,@infopresidencia,2020-09-09,"""Los casos positivos acumulados son 679.513, de los cuales el 93.1% ha sido atendido en casa, el 3.1% en hospitalización y en Unidad de Cuidado Intensivo el 0.3%"" Presidente 
@IvanDuque
 en #PrevenciónyAcción"
1261,Presidencia Colombia,@infopresidencia,2020-09-08,"Conéctate hoy al programa #PrevenciónyAcción y entérate de los detalles sobre las últimas medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19.
 6:00 p.m.
 @SenalColombia
 @RadNalCo"
1262,MinSaludCol,@MinSaludCol,2020-09-08,"Colombia superó las 10 mil camas UCI y sigue avanzando en la expansión de su capacidad. En #PrevenciónYAcción, el ministro 
@Fruizgomez
 explicó cómo hemos alcanzado este importante logro que ha permitido brindar una atención oportuna a pacientes críticos afectados por la COVID-19"
1260,Presidencia Colombia,@infopresidencia,2020-09-08," #EnVivo | Balance de las medidas sociales y económicas adoptadas por el Gobierno Nacional para enfrentar la pandemia del covid-19. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Balance de las medidas sociales y económicas adoptadas por el Gobierno Nacional para enfrentar la pandemia del covid-19. #PrevenciónyAcción
pscp.tv"
1266,Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-07,"@CMarinNieto
 para atender las regiones más apartadas en el manejo y contención del #COVID19 hemos:
Fortalecido la vigilancia epidemiológica a través de Equipos de Respuesta Inmediata.
Ampliado los servicios de UCI.
Hecho seguimiento a casos positivos y sus cercos."
1271,MinSaludCol,@MinSaludCol,2020-09-07,"Carlos Álvarez, infectólogo, director de estudios COVID-19 de 
@OPSOMS_Col
, explicó en #PrevenciónYAcción la importancia de las pruebas de antígeno y PCR para detectar los casos de coronavirus."
1268,Presidencia Colombia,@infopresidencia,2020-09-07,"Hoy el Presidente 
@IvanDuque
 hará un balance de los primeros días de la nueva etapa de #AislamientoSelectivo y sobre la situación actual de la pandemia del covid-19 en el país.

Conéctate a #PrevenciónyAcción hoy desde las 6:00 p.m. a través de 
@InstitucionalTV
 y 
@RadNalCo
."
1272,Presidencia Colombia,@infopresidencia,2020-09-07,"""Hemos casi duplicado el número de Unidades de Cuidado Intensivo, hemos visto también en los últimos días que el número de pacientes en UCI ha tenido una reducción"" Presidente 
@IvanDuque
 en #PrevenciónyAcción"
1270,Supersalud,@Supersalud,2020-09-07,"Cuando respetas la distancia física
, usas el tapabocas
 y te lavas las manos con frecuencia
, evitas que pequeñas gotas que otras personas expulsan al respirar, hablar, toser o estornudar, caigan sobre ti y te contagien con #Covid_19. ¡El Autocuidado es tarea de todos! "
1269,Supersalud,@Supersalud,2020-09-07,"#Hoy Supersalud participa en décima Mesa de Seguimiento a la Emergencia Sanitaria por #COVID_19 en el departamento del #Amazonas, convocada por la Personería Municipal"
1264,Presidencia Colombia,@infopresidencia,2020-09-07,"""Hoy se han registrado 203 fallecimientos, frente a 256 del día de ayer. Les expresamos a las personas que han perdido a sus seres queridos nuestras condolencias y nuestro sentimiento de solidaridad"" Presidente 
@IvanDuque
 en #PrevenciónyAcción"
1265,Presidencia Colombia,@infopresidencia,2020-09-07,"#PrevenciónyAcción | ""Hoy se adelantaron 30.616 pruebas y se registraron 5.327 casos positivos, la positividad de hoy es del 17.3% y quiero destacar que el 64% de los casos registrados está concentrado en 5 municipios"" Presidente 
@IvanDuque"
1263,Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-07,"Aprender a vivir con la #COVID19 es el reto de hoy. ¿Cómo hacerlo? La epidemióloga, Martha Londoño, en conversación con 
@VIVAantioquia
 da algunas recomendaciones. 
Escucha aquí la entrevista completa#PodcastVIVA Hablemos de las medidas de prevención para afrontar el...
La epidemióloga Martha Londoño de la Secretaría de Salud de Antioquia nos habla sobre las medidas de prevención que debemos tener para afrontar el final de la cuarentena y aprender a vivir con el viru
soundcloud.com"
1267,Supersalud,@Supersalud,2020-09-07,"“Con las decisiones que hemos tomado hemos dado un alivio para la red de prestadores de servicios, más si tenemos en cuenta la situación tan compleja que atravesamos por cuenta del #Covid_19”: 
@FabioUCD"
1273,Presidencia Colombia,@infopresidencia,2020-09-06,"#PrevenciónyAcción | ""Los casos de posible reinfección están siendo analizados, no solamente por autoridades de salud de otros países, sino también bajo la supervisión estricta de la 
@opsoms
"" Presidente 
@IvanDuque"
1274,Presidencia Colombia,@infopresidencia,2020-09-06,"""Ya hemos llegado al 77.7% de recuperados, lo cual quiere decir que en los próximos días estaremos llegando al 80%, una cifra muy importante y quiero también destacar que Colombia tiene 518.229 recuperados"" Presidente 
@IvanDuque
 en #PrevenciónyAcción"
1275,Presidencia Colombia,@infopresidencia,2020-09-06," #EnVivo | El Presidente 
@IvanDuque
 responde las preguntas de los colombianos sobre las acciones del Gobierno frente a la pandemia del covid-19 en el país. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | El Presidente @IvanDuque responde las preguntas de los colombianos sobre las acciones del Gobierno frente a la pandemia del covid-19 en el país. #PrevenciónyAcción
pscp.tv"
1285,MinSaludCol,@MinSaludCol,2020-09-04,"En #PrevenciónYAcción, el ministro 
@Fruizgomez
 hizo un balance de su primer día de visita a Valledupar, Cesar, en donde se reunió con autoridades departamentales y municipales para determinar la situación de salud del territorio."
1284,MinSaludCol,@MinSaludCol,2020-09-04,"""En tan solo 6 meses hemos logrado una expansión de la capacidad del sistema de salud sin precedentes, que ha logrado asegurar, en el momento más crítico de la pandemia, que los colombianos estén bien atendidos"" ministro 
@Fruizgomez
 en #PrevenciónYAcción"
1280,MinSaludCol,@MinSaludCol,2020-09-04,"En Valledupar, Cesar, el ministro 
@Fruizgomez
 lideró, con autoridades nacionales, departamentales y municipales, el 59 Puesto de Mando Unificado para la atención del COVID-19, con el objetivo de analizar sus planes de respuesta frente a la pandemia. #PrevenciónYAcción"
1282,Supersalud,@Supersalud,2020-09-04,En el siguiente video te explicamos cómo reducir el riesgo de contagio de #Covid_19 en espacios públicos. #SiNosCuidamosAvanzamos
1281,Presidencia Colombia,@infopresidencia,2020-09-04,"""Hoy tenemos un incentivo al almacenamiento por 29.000 millones que va a permitir una cosecha de arroz histórica, donde vamos a tener más de 1,8 millones de toneladas"" afirmó el 
@MinAgricultura
, Rodolfo Zea, en el programa #PrevenciónyAcción2:17
1,6 mil reproducciones"
1283,Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-04,"Este viernes estará con nosotros la neumóloga, Manuela Tobón para hablar de hipoxia de feliz, una condición que se puede prevenir y así, disminuir la tasa de mortalidad por #COVID19.
 viernes 4 de septiembre
3:00 p.m.
http://dsssa.gov.co"
1277,Presidencia Colombia,@infopresidencia,2020-09-04,"Hoy a las 6:00 p.m. en el programa #PrevenciónyAcción, el Presidente 
@IvanDuque
 seguirá contándoles a los colombianos, las medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19.

Conéctate a través de 
 @InstitucionalTV
 o 
 @RadNalCo
."
1276,Presidencia Colombia,@infopresidencia,2020-09-04," #EnVivo | Balance de las acciones emprendidas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Balance de las acciones emprendidas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcción
pscp.tv"
1279,Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-04,"""El #COVID19 es una enfermedad heterogénea, no podemos predecir cómo se va a comportar en cada persona"", Manuela Tobón, internista neumóloga."
1278,Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-09-04,"Los Centros de Aislamiento temporal, CAT, cuentan cada uno con  
 módulos habitacionales para los recolectores positivos de la #COVID19, en el aislamiento se les brindará alimentación, duchas, baños, elementos de bioseguridad, y monitoreo constante de su estado de salud."
1286,Presidencia Colombia,@infopresidencia,2020-09-03," #EnVivo | Balance de las medidas sociales y económicas adoptadas por el Gobierno Nacional para enfrentar la pandemia del COVID-19. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Balance de las medidas sociales y económicas adoptadas por el Gobierno Nacional para enfrentar la pandemia del COVID-19. #PrevenciónyAcción
pscp.tv"
1287,Presidencia Colombia,@infopresidencia,2020-09-03,"#PrevenciónyAcción | Hoy el Presidente 
@IvanDuque
 le informará al país sobre los avances de las medidas frente a la pandemia y las ayudas entregadas en medio de la crisis que atravesamos. 

Conéctate desde las 6:00 p.m. a 
@InstitucionalTV
 o 
@RadNalCo"
1290,Supersalud,@Supersalud,2020-09-02,"Si se respetan las medidas de bioseguridad, la probabilidad de contagio de 
#Covid_19 es menor. ¡El Autocuidado es tarea de todos!
#TareaDeTodos"
599,Clara Luz Roldán González,@ClaraLuzRoldan,2020-09-02,"Gracias a Dios y al trabajo responsable en equipo 
@GobValle
, Alcaldías, Gobierno Nacional, red pública de hospitales, el personal de salud, así como la gran mayoría de vallecaucanos, estamos ganando batalla al #Covid19. No bajemos la guardia, sigamos cuidándonos #ValleInvencible"
597,Clara Luz Roldán González,@ClaraLuzRoldan,2020-09-02,"Por síntomas presentados el día de hoy, decidí internarme en @cmimbanaco, en donde se me informó que tengo una afección respiratoria, a espera de confirmar si se trata de #Covid19. Dios y la Vírgen nos acompañan y sea cual sea el resultado saldremos adelante."
1288,Presidencia Colombia,@infopresidencia,2020-09-02,"Hoy el Presidente 
@IvanDuque
 hará un balance, junto con su equipo de gobierno, sobre la situación actual de la pandemia del covid-19 en el país.

Conéctate al programa #PrevenciónyAcción desde las 6:00 p.m. a través de 
@SenalColombia
, 
@RadNalCo
 y nuestras redes sociales."
598,Gobernación del Magdalena,@MagdalenaGober,2020-09-02,"#ReporteCOVID19 
En el Magdalena 01 de Septiembre confirmamos 3949 pacientes con #Covid_19: 
 3364 con aislamiento en casa
 193 hospitalizados
 22 hospitalizados en UCI
 333 fallecidos en el departamento.
 2936 Recuperados

#MagdalenenseQuédateEnCasa "
