username,location,text
AlianzaDx,Colombia,"En estos tiempos de covid estamos contigo. 😷🙌🏼⁣
⁣
𝐀𝐥𝐢𝐚𝐧𝐳𝐚 𝐃𝐢𝐚𝐠𝐧𝐨́𝐬𝐭𝐢𝐜𝐚, la tranquilidad de un diagnóstico oportuno y confiable. #VacunaEsperanzaYVida #vacunacioncovid19 #vacunacioncolombia #YoMeVacuno #AlianzaTeAcompaña https://t.co/TsXZWU7Xmi"
DanielBejarano_,Bogota,"""Ciento diez países pobres impulsan en la Organización Mundial del Comercio una proposición para que la propiedad intelectual sobre las vacunas se considere de interés público mundial""

Colombia se opone y obstaculiza el tramite ¿por qué?

https://t.co/kSZUwk1XJH  @Noticias Uno"
SeremiTrabajo_V,"Valparaíso, Chile","Hace un año el Coronavirus llegó a Chile. Hoy, 3 de marzo, podemos decir que ¡ya se han vacunado más de 3.5 millones de chilenos y chilenas!👏🏽✨ Lo que parecía un sueño, se ha convertido en un proceso de vacunación que nos llena de esperanza. #YoMevacuno https://t.co/Y76KBaOD6G"
PinedaRuizBog,Bogotá Colombia,"El % de población que ha recibido al menos 1 dosis de vacuna contra el Covid-19 (hasta 01/03/21) aterriza el show de las vacunas de Duque:

Chile: 18 %
Brasil: 3,1 %
Costa Rica: 2 %
Argentina: 1,7 %
México: 1,5 %
Perú: 0,8 %
Colombia 0,3 %
Ecuador: 0,2 %

Fuente: @OurWorldInData"
SenameLosLagos,"Puerto Montt, Chile","Con la inoculación de las tías y profesionales de la nueva residencia de niñas #ÁrbolDeVida en #Ancud, por parte del equipo #APS de @muniancud, continúa el proceso de #vacunacioncovid19 en residencias para niñas y niños bajo protección del #Estado en la red #Sename

#YoMeVacuno https://t.co/8rH1JTOkfj"
BautiPentecost,Argentina,@tatianatayl #YoNoMeVacuno es una vacuna experimental que cuadra mejor en un tratamiento genético más que preventivo. Además la fase III de toda vacuna se desarrolla en humanos (es decir ahora). Ninguna V se puede declarar efectiva antes de los 3 años.
SeremiCienciaAu,,"Hoy a un año del primer caso de Covid-19 en Chile, ¡ya se han vacunado más de 3.5 millones de chilen@s! 👏🏽✨Queremos destacar este exitoso Proceso de Vacunación, gradual, gratuito y voluntario que ha sido posible gracias al trabajo colaborativo💪💉 
#YoMeVacuno https://t.co/JlAaSp8bHj"
SeremiSaludRM,"Olivares 1229, Santiago, CL","Durante esta mañana la seremi de #Salud, #PaulaLabra junto al intendente de la #RMdeTodos, @FelipeGuevaraSt y alcalde de @Muni_Stgo, @AlessandriFelip realizaron balance del primer mes de vacunación masiva contra el #Covid_19.

#YomeVacuno. https://t.co/6CQzl0ySZQ"
chsjm,Calle Comercio # 19856,"Hoy 03 de marzo iniciamos la vacunación con la segunda dosis a nuestros funcionarios, un tremendo aplauso por la masiva asistencia #YoMeVacuno https://t.co/p7tA7rQdFO"
SubPrevDelito,Chile,"Hace un año el Coronavirus llegó a Chile. Hoy, 3 de marzo, podemos decir que ¡ya se han vacunado más de 3.5 millones de chilenos y chilenas!👏🏽✨ Lo que parecía un sueño, se ha convertido en un proceso de vacunación que nos llena de esperanza. #YoMevacuno https://t.co/aGfEYdgj1g"
SSDelReloncavi,"Chile, Región de los Lagos",Iniciamos la administración de la segunda dosis de la vacuna contra el COVID-19 en funcionarios de la red del @SSDelReloncavi. Hoy correspondió al equipo de SAMU Reloncaví. #YoMeVacuno https://t.co/WSMoP3jh3c
CAJTA_oficial,"Calle Plaza Prat 570, Iquique","#TuAccesoALaJusticia #YoMeVacuno
La Unidad de Defensa Jurídica Integral de los Adultos Mayores de Antofagasta, mantiene en funcionamiento las visitas domiciliarias ...
https://t.co/G0LhBle5Dq https://t.co/KoeuAEmcUZ"
SenameLosRios,"Valdivia, Chile","🔴 Comienza proceso de vacunación de segunda dosis en CIP-CRC, #Valdivia con la presencia del Seremi de Justicia @MinjudhLosRios 

#YoMeVacuno https://t.co/RzVaMtQsbd"
OfTheGangToDie,,"#YoMeVacuno

Ojalá a todos les toque pronto ❤

Qué bien me siento porque vamos superando esta pandemia. https://t.co/SD8Od1xiy6"
NelsonAlcala10,,"@CatirrusiaV @planwac La vacuna anti COVID-19 usada por más países en el mundo en la actualidad es de una Farmacéutica estadounidense (Pfizer), está presente en al menos 61 países, que incluyen Argentina, Ecuador, Colombia, Chile, Perú, Panamá, Costa Rica, México, etc. https://t.co/F7rmoVZaMp"
andyzenfire,,"El futuro es ahora.

Noruega
SARS-CoV-2
 #YoMeVacuno 
#Quito https://t.co/tgpQnqo36c"
SSVSA,"Av. Brasil 1435, Valparaíso.","🏥 Dentro del marco del Plan de vacunación masiva contra el #Covid_19, hoy en el @hclaudiovicuna se dio inicio al proceso de inmunización de la segundas dosis de CoronaVac para funcionarios de salud, en el establecimiento asistencial. #YoMeVacuno https://t.co/YoSpaGYh0V"
Chichilota,🌴 🌊🍊 VLC/SCL/MHC,"De utilidad pública: después de vacunarte con la vacuna contra la Covid-19 (da igual 1ª que 2ª dosis), mismas medidas y precauciones que antes de hacerlo. 
Ni más, ni menos. #YoMeVacuno #VacunasCOVID19 #PfizerBioNTech #Vacunas"
Las2Orillas,,"Fue el primer acuerdo que firmó Colombia en octubre pasado y ya llegaron 117 mil dosis. El fondo se alimenta de donaciones de los países ricos

https://t.co/b5uQo0izjs"
ctrujillos,Bogota D.C. ,Avanza el proceso de vacunación. Noticia de gran aliento para el país. No bajemos la guardia. Felicitaciones y gracias al presidente @IvanDuque y a su equipo por esta tarea titánica por la salud de los colombianos. #YoMeVacuno @mariapcorrea @infopresidencia @MinSaludCol https://t.co/OD2lpQjewS
CodelcoChile,Chile,"Ya son 16.119 las personas vacunadas contra el coronavirus en centros dispuestos por Codelco en Calama, Salvador, Los Andes y Rancagua.

#YoMeVacuno #JuntosNosCuidamos https://t.co/R9BhQrS50i"
SuperDeSalud,Chile,"Compartimos el calendario de vacunación para la semana del 1 al 5 de marzo📅💉. 
#YoMeVacuno ✌

Los pacientes con enfermedades crónicas deben presentar certificado o receta que acredite su condición. 

¿Dudas? Resuélvelas aquí https://t.co/zTzEuXfrV4 https://t.co/cX2BH0nUIM"
anahidalgoserna,,"#YoMeVacuno
 por los que quieren vacunarse y no les ha tocado aún, por los que no quieren vacunarse. Por los que no pudieron despedirse, por los que se fueron....#orgullofarmacéutico. (Gracias Fran) https://t.co/qJbPgY5l6W"
Gob_Copiapo,Copiapó,"📣¡Atención!📣 Ha comenzado la aplicación de la segunda dosis en este proceso de vacunación masiva #YoMeVacuno ✌🏻 haciendo el llamado a los adultos mayores a acercarse los distintos puntos de vacunación como el Polideportivo Karen Gallardo, en Copiapó. https://t.co/X8wtr1CBxe"
SPurranque,"Purranque, Chile","Hoy se cumple un año de la llegada del primer caso de #COVIDー19 a Chile y la mejor forma de conmemorar esta fecha es usando mascarilla, vacunandose y cuidando a tus seres queridos #YoMeVacuno #YoMeCuidoYoTeCuido #Purranque https://t.co/rZzvK031Yr"
IvanQuintero712,Barranquilla Colombia,"@RevistaSemana Casos aislados y puntuales que pasa en cualquier lugar del mundo... Es una vacuna nueva, no creo que genere desconfianza cuántos son los vacunas actualmente y muestran estás efectos secundarios? #YoMeVacuno"
VoceriaXII,"Punta Arenas, Chile","💠  A un año de la detección del primer caso de Covid-19 en Chile, queremos destacar lo exitoso de nuestro Proceso de Vacunación Masiva 🙌🏻💉 

📢 Seguiremos desplegándonos por todo el territorio nacional; ¡JUNTOS vamos a superar la pandemia! 
#YoMeVacuno
#Magallanes https://t.co/fty878MzR8"
MeVacuno,Ministerio de Salud,"Las primeras vacunas del programa Covax llegaron a seis países de África Subsahariana #YoMeVacuno ✌

(vía @Cooperativa)
https://t.co/ZH4yyCa1Ui"
cesargonzalezrx,"La Florida, Chile","Hoy recibí la segunda dosis de vacuna. Cual, no importa. Todas protegen contra el coronavirus. Es muy importante vacunarse para protegernos como comunidad. #YoMeVacuno"
dirsendabiobio,,Hoy se da inicio a la vacunación de la segunda dosis en adultos mayores y personal sanitario según fecha programada. Recordar que la fecha de la segunda dosis está escrita en el carnet de vacunación  #YoMeVacuno #EligeVivirSinDrogas #CuidemonosEntreTodos https://t.co/gytzLX9mgf
HermesMedinapor,,"Hoy se cumple un año de la llegada del primer caso de #COVIDー19 a Chile y la mejor forma de conmemorar esta fecha es usando mascarilla, vacunandose y cuidando a tus seres queridos #YoMeVacuno #YoMeCuidoYoTeCuido #villarrica #Licanray https://t.co/Pyx1JkVwxE"
MeVacuno,Ministerio de Salud,"China quiere elevar al 40 % la tasa de vacunación en junio #YoMeVacuno ✌

(vía @Cooperativa)
https://t.co/0l4U3WYuIb"
centroGAM,"Alameda 227, Santiago de Chile","#EstaSemana Sigue en GAM el punto de vacunación #COVID gracias a vecinos #ParqueForestal y @Muni_Stgo. 🥰 De 10 a 16 h. #Gratis según grupos indicados por el @ministeriosalud 
Más info&gt;&gt; https://t.co/nSE2RJeZgL #YoMeVacuno 
 #SigamosCuidándonos https://t.co/V39RTghwkO"
apsptomontt,"Puerto Montt, Chile","8M DIBUJEMOS SOCIEDAD SIN DISCRIMINACIÓN DE GÉNERO
Actividad organizada por en el contexto de la Conmemoración del Día Internacional de La Mujer
🏡#QuedateEnCasa 🦠#CoronaVirus 💉#YoMeVacuno
🏥@seremisalud10 @SSDelReloncavi
🏛@munipuertomontt #PuertoMonttTeCuida https://t.co/Swfrx7q8kU"
SeremiSalud_I,"Iquique, Chile","📌Comenzó la aplicación de las segundas dosis en funcionarios del @Hospitaliquique para generar una respuesta inmune oportuna contra el #coronavirus. 

#YoMeVacuno ✌🏼
#Iquique
#AltoHospicio
#PozoAlmonte https://t.co/k5T3cqrcrG"
subturismo,"Santiago, Chile","Hace un año el Coronavirus llegó a Chile. Hoy, 3 de marzo, podemos decir que ¡ya se han vacunado más de 3.5 millones de chilenos y chilenas!👏🏽✨ Lo que parecía un sueño, se ha convertido en un proceso de vacunación que nos llena de esperanza. #YoMeVacuno https://t.co/0C9bBNOB3B"
rovien1983,"Málaga, España",Primera dosis puesta. ¡Muy contento!  #YoMeVacuno
FOSIS_Valpo,"Viña del Mar, Chile","A un año de la llegada del Coronavirus a Chile, hemos recibido cerca de 8 millones de vacunas, asegurando la vacunación de toda la población crítica del país en el primer trimestre del 2021. ¡Seguiremos trabajando con más fuerza! 💪🏼💉 #YoMeVacuno https://t.co/rdgkiLNTor"
CarmelitasSC_VG,"Vitoria-Gasteiz, España","Ha dado comienzo la vacunación #covid19 a los profesores y profesoras de Educación Infantil, Educación Especial y los monitores y monitoras del comedor, menores de 55 años. #YoMeVacuno"
SSMNorte,,"#TuSaludNuestroNorte. La comuna de @Muni_Recoleta avanza el proceso de la campaña #YoMeVacuno ✌️. 

Cada día son más las personas que se suman de manera voluntaria, para protegerse contra el #COVID. 

Revisa el calendario y los grupos objetivos ➡️ https://t.co/5rsoY2qKjI https://t.co/PCJYKwRcoh"
DriverAngelaR,,@MartinSantosR Bobo estupido EEUU tiene laboratorio para producir la vacuna. COLOMBIA tiene un NOBEL DE PAZ que se robó el plebiscito y la PRESIDENCIA en segunda vuelta además VENDIO a todo un país con sus amigos los COMUNES. Pero los  buenos somos más. ¡IMPRESIONANTE VERDAD!
MinSaludCol,,"Vacunarte contra la COVID-19 es una manera segura de protegernos del virus y proteger a los demás. Cuantas más personas sean inmunizadas, menor será la probabilidad de contagiarse, enfermar gravemente o incluso morir. #YoMeVacuno https://t.co/tPH7v0zJQf"
MeVacuno,Ministerio de Salud,"Canciller y efecto del proceso de vacunación contra el covid: ""Ha tenido una repercusión externa muy favorable para el país"" #YoMeVacuno ✌

(vía @Emol)  https://t.co/BQW6qpUItq"
LetradaCabreada,"San Sebastián, España","Estas cansad@ de tu vida, piensas que es una mierda, tenemos la mejor solución para irte de manera rápida, vacunate, el NOM te lo agradecerá.
#NoAlBozal
#Libertad
#NoalNOM
#YoNoMeVacuno"
MiDiabetes,Santiago de Chile,"Es lamentable lo confuso de la información. 
Sabemos que ayer por la mañana hubo centros que estuvieron vacunando pacientes con #diabetestipo1 y que por la tarde adujeron haber recibido instrucciones para no hacerlo.
@ministeriosalud debería ser claro al respecto.
#YoMeVacuno https://t.co/3ltJcZC7Vt"
AireOsorno,"Osorno, Chile","Las vacunas que se están administrando en #Chile contra el #COVID19 son seguras. Si tiene alguna duda en particular, contacte a su centro de salud o a la cuenta @MeVacuno
 #YoMeVacuno #Osorno https://t.co/hKhBwF240m"
fcvcolombia,Colombia,"¡No caigas en la desinformación!

Las vacunas aprobadas para enfrentar la pandemia de COVID-19 superaron satisfactoriamente todos los estudios clínicos desarrollados para verificar su seguridad y eficacia.  

https://t.co/Oayrpoo80o

#fcv #vacunación #covid19 #yomevacuno"
SeremiCienciaN,Antofagasta,"🔴A un año de la detección del primer caso de Covid-19 en Chile, queremos destacar lo exitoso de nuestro Proceso de Vacunación Masiva 🙌🏻💉 Seguiremos desplegándonos por todo el territorio nacional ¡JUNTOS vamos a superar la pandemia! #YoMeVacuno ✌️ @min_ciencia @GobiernodeChile https://t.co/yMSBrIPV0F"
AtacamaEconomia,,"👉Compartimos nuevo punto de vacunación contra el #Covid19 en la comuna de #Copiapó 
#YoMeVacuno✌️ https://t.co/znZL3ge6Ve"
MMEG_Valparaiso,"Valparaíso, Chile","A un año de la llegada del Coronavirus a Chile, hemos recibido cerca de 8 millones de vacunas, asegurando la vacunación de toda la población crítica del país en el primer trimestre del 2021. ¡Seguiremos trabajando con más fuerza! 💪🏼💉 #YoMeVacuno https://t.co/GAZtoLnjED"
HRafhumcar,"Cartagena, Colombia-Ambler, PA","#pandemia #COVIDー19 #Vacuna #Covid_19 #nuevacepa #cuarentena #VacunaCOVID19 #Vacunas #URGENTE #VacunaGate  #VacunaCOVID19
Reporte Covid 19 
COLOMBIA🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴
                   EN
             UNA SOLA
               IMAGEN 
                  ⏫⏬ https://t.co/agkAR6vMYP"
ceippadilla,"Madrid, España","Seguimos con las medidas para prevenir contagios hasta que podamos abrazarnos... Mientras, la vacunación va llegando a nuestro claustro. 
#YoMeVacuno
#VacunaCOVID19 
#somosdelPadilla
#hacemosescuela https://t.co/R7bZ478A49"
SaludAysen,"Gral. Parra 551, Coyhaique","Hoy se dio inicio a la administración de la segunda dosis de la vacuna contra el COVID-19 a funcionarios de la Salud, lo que les permitirá continuar protegiendo su salud, la de su familia y la de toda la comunidad. #YoMeVacuno #SiNosCuidamosAvanzamos https://t.co/XasxRnzcN9"
CHDN1,TUMACO,"Covid-19, acércate a la ESE CHDN y repórtalo, será de gran ayuda, actualizamos datos y podrán inmunizarse contra el Covid-19. 

VACUNAS #SegurasYEfectivas 
#YoMeVacuno 

Somos #InteligenciaPacíficaEnSalud 😷 

¡#TrabajamosConAmor y velamos por el bienestar de nuestra comunidad!"
CESFAMBaquedano,"Vallenar, Chile","Hoy se da inicio a la administración de las SEGUNDAS DOSIS de vacunas contra el CORONAVIRUS, a quienes se vacunaron el pasado 3 de Febrero cuando se dio inicio a la campaña a nivel nacional. 
Acuda a los puntos de vacunación y complete su proceso de inmunización. 
#YoMeVacuno https://t.co/vBw80SPJrQ"
ashima7,Bogotá,"Señores @MigracionCol una persona que ya haya recibido la vacuna (y cuente con el certificado que así lo acredita) debe presentar prueba PCR para ingresar a Colombia? 
Quedo atenta a su respuesta.
Muchas gracias."
SanAntonio_Gob,"San Antonio, Chile","💠  A un año de la detección del primer caso de Covid-19 en Chile, queremos destacar lo exitoso de nuestro Proceso de Vacunación Masiva 🙌🏻💉 Seguiremos desplegándonos por todo el territorio nacional; ¡JUNTOS vamos a superar la pandemia! #YoMeVacuno https://t.co/NApm0iiWeM"
Int_LosLagos,"Puerto Montt, Chile","Autoridades encabezadas por el Intendenta (s), @LeticiaOyarceK llegaron al Centro de Larga Estadía para Adultos Mayores en #Alerce para dar el vamos a la vacunación de la segunda dosis contra el #covid19 en adultos mayores de la región. #YoMeVacuno https://t.co/pGhFIva6sI"
DrEnriqueParis,,"🇨🇱 #YoMeVacuno ✌️
Nuevas dosis de Pfizer llegan a nuestro país ✅ https://t.co/pFqwyfwh7u"
MDSSantiago,"Chile, RM","A un año de la llegada del Coronavirus a Chile, hemos asegurado la vacunación de toda la población crítica del país en el primer trimestre del 2021. Hoy, 3 de marzo, ya se han vacunado más de 3.5 millones de personas ¡Seguiremos trabajando con más fuerza! 💪🏼💉 #YoMeVacuno https://t.co/bogtch9cl0"
Tomaspr73,,"@clinala comenzó el segundo proceso de vacunación a su personal. Esto muestra el compromiso, que la Institución tiene, con el cuidado de sus pacientes.@praldomunoz @mperezschulz @iasdchile @iasdsudamerica @jorgerampogna #YoMeVacuno #FelizMiercoles #SaludEnFamiliaYComunidad https://t.co/PXkTuuMAnq"
VoceriaAntofa,"Pratt #384 4 piso, Antofagasta","💠 Hace un año el Coronavirus llegó a Chile. Hoy, 3 de marzo, podemos decir que ¡ya se han vacunado más de 3.5 millones de chilenos y chilenas!👏🏽✨ Lo que parecía un sueño, se ha convertido en un proceso de vacunación que nos llena de esperanza. #YoMevacuno https://t.co/f8ZLuYzAF1"
CWalmapu,Cunco,"La vacuna es una estafa. Si no inmuniza, ¿para qué sirve?

#YoNoMeVacuno"
BillyJigsaw1975,,"@PotusTrumpone @Solchi1986 Denunciá maltrato infantil. Ahhh....y decile que NO EXISTE LA VACUNACIÓN OBLIGATORIA.
Agarrá el cuadernito de la nena y poné #YoNoMeVacuno y dejá que yo me hago cargo con los directivos.
Manga de hdp!"
SEREMI_EDUC_V,"Viña del Mar, Chile","A un año de la detección del primer caso de Covid-19 en Chile, queremos destacar lo exitoso de nuestro Proceso de Vacunación Masiva 🙌🏻💉 Seguiremos desplegándonos por todo el territorio nacional; ¡JUNTOS vamos a superar la pandemia! #YoMeVacuno https://t.co/FjhQ7mcIHk"
SaludSsrv,Región Valparaíso,"📅 Calendario de vacunación #COVID_19:

Recuerda que hoy el grupo prioritario son los trabajadores de educación entre 28-31 años y personas de 62 años. Dializados, trasplantados de órganos sólidos, pacientes con cáncer y enfermedades autoinmunes mayores de 16 años

#YoMevacuno ✌️ https://t.co/WFV4yHfNyy"
jaimecollante,Castro-Chiloé,"Cuando recuerde que hice un 2 de Marzo de 2020, diré “ me vacuné el mismo día que Dolly” #vacunado #YoMeVacuno https://t.co/ZQSeMEVNnh"
